txn_id,customer_id,txn_type,amount,txn_time,status
T01476,C0357,Transfer,69925.25,2024-07-01 08:53:50,Success
T01477,C0223,Purchase,63008.52,2025-03-10 11:04:59,Success
T01478,C0151,Deposit,11560.16,2024-05-31 22:24:10,Failed
T01479,C0333,Purchase,47873.05,2024-11-24 04:44:06,Success
T01480,C0437,Transfer,20377.09,2024-06-02 09:45:46,Success
T01481,C0359,Purchase,62781.13,2025-01-30 09:57:39,Success
T01482,C0195,Withdrawal,38597.57,2025-01-01 21:50:31,Success
T01483,C0125,Deposit,67375.25,2025-02-13 17:28:51,Failed
T01484,C0093,Purchase,96778.73,2025-02-15 23:12:49,Success
T01485,C0361,Transfer,32524.72,2024-08-29 16:44:12,Failed
T01486,C0316,Transfer,69612.65,2025-01-27 13:18:56,Success
T01487,C0039,Purchase,3589.94,2024-12-11 01:55:06,Success
T01488,C0385,Withdrawal,23668.14,2024-12-12 21:24:15,Success
T01489,C0450,Transfer,60572.65,2024-09-10 13:53:42,Success
T01490,C0367,Purchase,3634.19,2024-11-05 16:59:27,Success
T01491,C0460,Deposit,44461.93,2025-04-18 12:49:07,Success
T01492,C0224,Purchase,64120.54,2024-06-16 06:34:08,Success
T01493,C0248,Withdrawal,1399.11,2025-05-01 20:31:41,Success
T01494,C0030,Withdrawal,33740.96,2024-10-02 21:01:04,Success
T01495,C0164,Purchase,15836.82,2025-01-11 00:05:33,Failed
T01496,C0239,Deposit,34280.63,2025-01-09 13:39:00,Success
T01497,C0241,Online Fraud,32375.89,2024-06-20 23:11:22,Failed
T01498,C0018,Withdrawal,26574.57,2024-10-01 08:56:37,Success
T01499,C0167,Deposit,84426.39,2024-11-11 10:41:19,Failed
T01500,C0317,Withdrawal,15635.78,2025-05-20 21:35:52,Success
T01501,C0155,Online Fraud,1293.01,2024-08-02 16:24:10,Failed
T01502,C0144,Deposit,3016.54,2024-06-02 06:36:26,Success
T01503,C0380,Withdrawal,52043.53,2024-09-19 04:48:35,Success
T01504,C0398,Deposit,56699.74,2025-03-04 14:26:59,Success
T01505,C0300,Deposit,28752.95,2024-05-31 17:49:28,Success
T01506,C0110,Withdrawal,20191.65,2024-11-07 21:15:40,Success
T01507,C0278,Withdrawal,12063.28,2024-10-09 07:56:24,Success
T01508,C0036,Withdrawal,53148.67,2025-01-06 20:11:28,Failed
T01509,C0132,Deposit,80940.11,2024-12-25 16:00:07,Success
T01510,C0121,Withdrawal,13107.61,2024-09-28 05:20:46,Success
T01511,C0462,Purchase,45456.98,2024-08-04 21:42:57,Success
T01512,C0284,Purchase,5608.29,2024-06-23 08:57:13,Success
T01513,C0455,Withdrawal,758.61,2025-05-22 02:39:45,Failed
T01514,C0244,Deposit,62624.67,2025-04-19 21:01:42,Success
T01515,C0342,Deposit,2311.59,2024-11-06 19:34:53,Success
T01516,C0098,Withdrawal,30796.39,2025-02-26 03:21:58,Success
T01517,C0379,Transfer,96986.72,2024-10-10 11:04:20,Success
T01518,C0401,Deposit,89501.99,2024-12-30 23:41:16,Success
T01519,C0257,Withdrawal,36974.1,2024-10-17 04:33:39,Success
T01520,C0037,Online Fraud,5230.3,2025-03-20 02:56:57,Failed
T01521,C0306,Deposit,73930.09,2024-08-22 21:35:19,Success
T01522,C0387,Deposit,19313.37,2025-01-25 05:12:44,Success
T01523,C0042,Withdrawal,21952.09,2024-06-09 09:19:42,Success
T01524,C0323,Deposit,20517.3,2024-11-12 05:01:44,Success
T01525,C0016,Withdrawal,79799.53,2024-09-10 12:06:49,Success
T01526,C0405,Deposit,78053.9,2024-05-26 07:29:18,Success
T01527,C0064,Withdrawal,27777.16,2024-09-04 03:49:15,Success
T01528,C0289,Deposit,68373.63,2024-09-13 09:39:33,Success
T01529,C0175,Purchase,76757.6,2025-04-01 18:05:44,Success
T01530,C0426,Deposit,73041.52,2024-12-27 03:02:26,Success
T01531,C0140,Withdrawal,25156.58,2024-12-02 15:12:09,Failed
T01532,C0114,Online Fraud,4162.96,2025-01-04 13:08:31,Failed
T01533,C0496,Purchase,11228.3,2024-11-10 09:05:40,Success
T01534,C0318,Withdrawal,2683.94,2025-05-06 06:27:26,Success
T01535,C0188,Withdrawal,20478.55,2025-04-18 23:56:13,Success
T01536,C0290,Deposit,14374.58,2024-12-15 04:24:19,Failed
T01537,C0262,Withdrawal,35738.58,2025-01-06 04:12:33,Success
T01538,C0403,Withdrawal,32478.15,2025-04-17 18:27:49,Success
T01539,C0300,Transfer,72369.78,2024-12-23 20:45:47,Success
T01540,C0178,Transfer,42594.09,2024-10-05 09:15:04,Success
T01541,C0302,Deposit,38530.95,2025-05-12 04:19:51,Success
T01542,C0408,Deposit,79335.09,2025-05-23 04:32:39,Success
T01543,C0145,Deposit,21827.1,2025-05-11 16:03:02,Success
T01544,C0256,Deposit,98017.31,2024-10-27 05:12:57,Success
T01545,C0094,Deposit,40631.46,2024-06-06 01:17:00,Success
T01546,C0105,Deposit,12104.77,2024-06-07 04:47:31,Success
T01547,C0443,Deposit,67702.4,2025-05-23 04:45:34,Success
T01548,C0049,Transfer,85585.42,2024-09-02 05:50:55,Success
T01549,C0317,Deposit,54491.23,2025-03-25 01:27:29,Success
T01550,C0408,Online Fraud,19144.7,2024-11-25 02:06:17,Failed
T01551,C0375,Deposit,60959.41,2024-06-18 19:45:37,Success
T01552,C0343,Deposit,54060.89,2025-05-02 10:03:05,Success
T01553,C0463,Deposit,76749.52,2025-03-12 03:39:18,Success
T01554,C0101,Transfer,33660.56,2024-08-11 21:36:45,Success
T01555,C0177,Deposit,62286.27,2025-03-20 10:38:15,Success
T01556,C0289,Transfer,59901.4,2024-12-25 00:52:07,Success
T01557,C0263,Transfer,58601.08,2024-10-17 22:45:54,Success
T01558,C0272,Deposit,50629.6,2025-01-17 17:28:20,Success
T01559,C0358,Transfer,56924.61,2025-02-01 03:19:47,Success
T01560,C0436,Deposit,60420.86,2024-05-29 02:09:51,Success
T01561,C0266,Withdrawal,56416.22,2025-04-01 07:07:56,Success
T01562,C0163,Purchase,8990.18,2024-06-19 13:43:05,Success
T01563,C0372,Deposit,32391.09,2025-03-19 17:31:17,Failed
T01564,C0416,Deposit,47374.29,2025-02-21 14:48:45,Success
T01565,C0361,Withdrawal,16691.92,2025-04-22 03:25:01,Success
T01566,C0468,Withdrawal,64521.28,2025-01-23 20:04:40,Failed
T01567,C0177,Deposit,94323.03,2024-06-21 15:32:18,Success
T01568,C0478,Purchase,22133.99,2024-10-07 05:29:42,Success
T01569,C0480,Withdrawal,16248.65,2025-01-19 07:58:23,Success
T01570,C0422,Withdrawal,37117.05,2024-07-05 04:09:08,Success
T01571,C0064,Purchase,29598.24,2025-04-23 18:48:01,Failed
T01572,C0190,Deposit,12944.41,2024-11-08 19:26:36,Success
T01573,C0429,Online Fraud,6157.2,2025-03-24 23:11:26,Failed
T01574,C0246,Purchase,72993.63,2025-03-02 01:04:15,Success
T01575,C0143,Transfer,33486.0,2025-02-24 01:08:58,Success
T01576,C0138,Withdrawal,63363.61,2025-02-28 15:59:58,Success
T01577,C0145,Purchase,99782.29,2024-12-04 04:00:09,Success
T01578,C0453,Purchase,58650.9,2025-03-24 11:03:41,Success
T01579,C0433,Deposit,50962.34,2025-03-25 19:27:38,Success
T01580,C0374,Withdrawal,64194.87,2025-01-11 02:09:17,Success
T01581,C0116,Deposit,15559.56,2024-07-26 12:33:01,Success
T01582,C0174,Withdrawal,54878.36,2025-04-07 16:07:22,Success
T01583,C0494,Withdrawal,40159.25,2025-04-19 13:15:38,Success
T01584,C0423,Withdrawal,34640.72,2025-02-25 02:31:40,Success
T01585,C0237,Purchase,55145.16,2025-04-24 04:44:59,Failed
T01586,C0395,Transfer,924.28,2024-11-03 02:09:27,Success
T01587,C0385,Withdrawal,91657.26,2025-03-21 14:05:20,Success
T01588,C0306,Purchase,46470.5,2025-05-20 17:56:20,Success
T01589,C0387,Withdrawal,17130.47,2025-04-25 00:55:20,Success
T01590,C0449,Deposit,801.92,2024-08-18 00:28:02,Success
T01591,C0345,Transfer,48864.18,2025-05-08 18:46:13,Success
T01592,C0197,Deposit,23011.11,2024-06-22 21:44:50,Success
T01593,C0026,Deposit,37714.22,2024-06-21 07:40:22,Success
T01594,C0379,Deposit,61871.84,2024-12-27 04:26:58,Success
T01595,C0355,Purchase,28146.1,2025-02-28 21:39:33,Success
T01596,C0180,Withdrawal,11253.55,2024-07-01 06:34:26,Success
T01597,C0306,Purchase,87284.78,2024-11-30 09:14:53,Success
T01598,C0435,Deposit,77040.97,2024-11-09 16:04:51,Failed
T01599,C0387,Deposit,40510.55,2024-08-30 23:17:45,Success
T01600,C0030,Withdrawal,61811.52,2025-04-13 16:48:42,Success
T01601,C0482,Purchase,85623.57,2024-06-09 01:58:53,Success
T01602,C0348,Deposit,71698.74,2024-09-03 10:57:22,Success
T01603,C0471,Deposit,95681.7,2024-12-20 20:09:59,Success
T01604,C0340,Deposit,77111.23,2024-10-04 04:13:30,Success
T01605,C0005,Deposit,26545.0,2025-01-16 03:26:49,Success
T01606,C0369,Withdrawal,57676.92,2025-01-16 23:05:45,Success
T01607,C0091,Purchase,46907.9,2024-09-21 04:29:25,Success
T01608,C0074,Withdrawal,23584.96,2024-06-14 07:33:02,Success
T01609,C0071,Online Fraud,28808.71,2024-07-24 22:03:14,Failed
T01610,C0303,Purchase,3998.35,2025-02-24 06:52:10,Success
T01611,C0389,Purchase,770.05,2025-05-10 21:59:07,Failed
T01612,C0334,Transfer,38992.78,2024-07-04 10:15:49,Success
T01613,C0242,Deposit,76121.01,2025-01-12 22:20:02,Success
T01614,C0003,Purchase,58766.3,2024-11-25 15:16:57,Success
T01615,C0367,Deposit,4752.33,2025-05-17 11:34:32,Success
T01616,C0151,Purchase,85078.82,2024-10-20 10:46:03,Success
T01617,C0199,Deposit,53317.96,2024-07-13 06:29:59,Success
T01618,C0278,Deposit,1128.48,2024-07-16 02:12:09,Success
T01619,C0173,Withdrawal,28459.01,2024-10-16 02:14:48,Success
T01620,C0385,Purchase,12494.78,2025-02-01 16:39:31,Success
T01621,C0250,Withdrawal,81263.96,2024-07-16 02:49:27,Success
T01622,C0155,Transfer,83119.39,2024-05-26 23:28:19,Success
T01623,C0010,Transfer,53307.19,2024-11-21 02:24:46,Success
T01624,C0243,Online Fraud,22221.18,2024-07-16 07:18:33,Failed
T01625,C0156,Deposit,55010.23,2025-05-21 03:33:09,Failed
T01626,C0305,Withdrawal,25853.55,2024-07-16 02:59:41,Success
T01627,C0007,Deposit,73448.0,2025-01-12 17:52:58,Success
T01628,C0296,Purchase,20599.74,2025-02-21 00:42:35,Success
T01629,C0163,Deposit,86529.03,2024-05-27 15:50:40,Success
T01630,C0085,Withdrawal,46783.59,2024-09-17 01:46:29,Success
T01631,C0136,Purchase,60504.88,2024-08-07 04:13:08,Success
T01632,C0477,Deposit,6054.61,2025-03-01 00:20:22,Success
T01633,C0489,Withdrawal,41682.62,2024-09-21 10:49:20,Success
T01634,C0001,Purchase,14630.92,2024-08-08 21:41:00,Success
T01635,C0444,Withdrawal,38336.7,2024-07-27 22:05:43,Success
T01636,C0127,Transfer,44256.2,2025-01-21 21:15:50,Success
T01637,C0043,Withdrawal,24300.5,2024-06-21 11:48:59,Success
T01638,C0104,Transfer,73228.52,2024-08-03 20:59:58,Success
T01639,C0094,Transfer,93052.37,2025-05-23 15:07:14,Success
T01640,C0076,Withdrawal,28125.7,2025-04-22 19:39:41,Success
T01641,C0397,Withdrawal,96128.48,2024-10-04 18:30:03,Success
T01642,C0459,Purchase,66372.44,2025-03-01 09:40:28,Success
T01643,C0025,Deposit,72078.28,2024-05-24 15:54:04,Success
T01644,C0443,Purchase,49403.35,2025-01-17 23:02:22,Success
T01645,C0059,Deposit,3336.64,2024-11-04 03:40:24,Success
T01646,C0238,Deposit,85425.47,2024-10-12 06:53:59,Success
T01647,C0417,Transfer,79286.91,2024-09-21 19:28:18,Success
T01648,C0232,Withdrawal,57894.77,2024-12-27 15:56:11,Success
T01649,C0431,Deposit,52692.55,2025-02-17 18:35:31,Success
T01650,C0089,Withdrawal,93357.39,2025-03-16 03:44:09,Success
T01651,C0224,Deposit,95365.22,2024-11-18 16:51:18,Success
T01652,C0132,Deposit,35361.59,2025-03-13 09:42:25,Success
T01653,C0100,Withdrawal,15934.44,2024-11-23 19:20:23,Success
T01654,C0089,Deposit,64132.78,2024-07-13 11:52:07,Success
T01655,C0306,Deposit,40243.05,2025-04-10 09:06:11,Failed
T01656,C0122,Withdrawal,39421.49,2025-03-03 14:02:11,Success
T01657,C0087,Deposit,10706.25,2025-04-21 06:57:54,Success
T01658,C0391,Transfer,3459.68,2025-03-09 04:10:23,Success
T01659,C0423,Deposit,64974.04,2024-08-17 17:28:00,Success
T01660,C0325,Purchase,26008.85,2024-11-05 01:59:21,Success
T01661,C0339,Purchase,15372.09,2024-09-04 15:25:46,Success
T01662,C0338,Deposit,45706.58,2025-01-22 08:06:34,Success
T01663,C0270,Withdrawal,8316.97,2024-11-07 08:47:26,Success
T01664,C0464,Withdrawal,93305.74,2025-04-15 14:37:01,Success
T01665,C0204,Withdrawal,57490.29,2024-08-18 05:49:52,Success
T01666,C0194,Purchase,76036.66,2025-02-19 21:04:33,Success
T01667,C0050,Withdrawal,87421.35,2025-03-25 14:17:24,Success
T01668,C0419,Deposit,84169.66,2024-07-09 10:41:42,Success
T01669,C0043,Deposit,79157.06,2025-03-02 11:42:25,Success
T01670,C0313,Transfer,19274.63,2024-11-09 23:54:48,Success
T01671,C0322,Withdrawal,13758.07,2025-05-01 12:29:59,Success
T01672,C0155,Deposit,73660.04,2025-01-25 21:00:22,Success
T01673,C0156,Withdrawal,32998.8,2024-07-13 20:11:43,Success
T01674,C0264,Deposit,95514.93,2025-04-27 13:20:41,Success
T01675,C0023,Purchase,48837.5,2025-03-11 20:03:59,Success
T01676,C0217,Deposit,71203.98,2025-05-21 15:02:00,Success
T01677,C0168,Deposit,7292.2,2024-09-21 12:50:34,Success
T01678,C0421,Deposit,79945.03,2024-07-25 07:10:07,Success
T01679,C0198,Deposit,35690.83,2024-10-01 09:49:37,Success
T01680,C0404,Deposit,97523.96,2025-02-26 23:37:06,Success
T01681,C0178,Deposit,83383.66,2025-03-03 01:43:22,Success
T01682,C0078,Withdrawal,59927.93,2024-11-20 04:47:47,Success
T01683,C0091,Withdrawal,33374.12,2025-01-22 00:26:03,Success
T01684,C0147,Withdrawal,24748.75,2024-10-06 05:00:42,Failed
T01685,C0031,Withdrawal,28258.8,2024-09-06 22:17:10,Success
T01686,C0004,Withdrawal,31338.65,2024-08-21 07:14:42,Success
T01687,C0167,Purchase,63252.19,2025-04-27 07:11:51,Success
T01688,C0495,Purchase,65328.87,2024-08-17 11:30:44,Success
T01689,C0493,Deposit,72380.55,2024-10-01 18:59:42,Success
T01690,C0350,Deposit,81480.37,2024-05-25 23:45:54,Success
T01691,C0368,Purchase,15068.52,2025-01-26 22:17:16,Failed
T01692,C0141,Transfer,74789.34,2024-12-13 11:10:28,Success
T01693,C0080,Purchase,86750.69,2025-02-11 11:10:08,Success
T01694,C0311,Purchase,16382.52,2025-04-21 11:03:49,Success
T01695,C0213,Withdrawal,49318.32,2024-10-20 09:24:14,Success
T01696,C0033,Withdrawal,95067.72,2025-03-14 08:31:19,Success
T01697,C0371,Withdrawal,63840.18,2024-09-11 10:41:16,Success
T01698,C0363,Deposit,28286.08,2024-12-03 15:44:48,Success
T01699,C0177,Deposit,4164.46,2024-11-01 05:18:48,Success
T01700,C0251,Deposit,99571.08,2024-07-07 04:50:36,Failed
T01701,C0083,Purchase,24022.94,2025-01-05 09:13:25,Success
T01702,C0320,Deposit,58978.92,2024-12-10 05:54:01,Success
T01703,C0030,Deposit,56946.39,2024-10-21 17:58:29,Success
T01704,C0262,Deposit,57982.35,2024-11-13 12:16:03,Success
T01705,C0215,Deposit,33056.59,2024-11-03 00:50:12,Success
T01706,C0131,Purchase,30779.03,2025-02-05 03:52:57,Success
T01707,C0122,Withdrawal,44201.25,2024-12-27 23:09:37,Success
T01708,C0420,Withdrawal,59203.66,2025-01-07 03:12:56,Success
T01709,C0132,Deposit,6416.37,2024-11-13 16:49:20,Success
T01710,C0412,Withdrawal,32424.48,2024-12-07 03:41:02,Success
T01711,C0288,Deposit,20984.08,2025-01-19 11:44:03,Success
T01712,C0273,Withdrawal,38449.87,2025-01-04 15:33:06,Success
T01713,C0254,Withdrawal,81133.11,2024-11-14 23:08:56,Success
T01714,C0134,Deposit,84456.3,2024-12-27 06:25:18,Success
T01715,C0252,Online Fraud,89532.9,2025-01-22 10:50:45,Failed
T01716,C0284,Deposit,47864.1,2024-10-18 18:55:32,Success
T01717,C0202,Deposit,67591.96,2024-11-13 17:41:12,Success
T01718,C0148,Online Fraud,63011.18,2024-08-26 15:34:07,Failed
T01719,C0435,Withdrawal,38233.33,2025-05-12 22:44:45,Success
T01720,C0394,Withdrawal,29643.98,2024-09-19 04:59:45,Success
T01721,C0028,Purchase,1585.56,2025-03-07 12:15:19,Success
T01722,C0400,Deposit,4893.3,2024-12-18 07:22:08,Success
T01723,C0417,Purchase,6828.09,2024-12-30 13:26:51,Success
T01724,C0100,Deposit,49121.73,2024-11-14 01:18:38,Success
T01725,C0186,Withdrawal,16649.86,2024-07-10 00:28:30,Success
T01726,C0172,Withdrawal,56413.92,2024-12-06 14:59:34,Success
T01727,C0312,Deposit,46369.05,2025-05-23 16:23:37,Success
T01728,C0448,Deposit,55225.57,2024-07-31 11:19:26,Success
T01729,C0444,Purchase,62801.68,2024-11-27 01:34:58,Success
T01730,C0479,Purchase,62343.11,2025-03-13 14:33:17,Success
T01731,C0078,Withdrawal,31600.66,2025-05-07 00:42:29,Failed
T01732,C0162,Deposit,18052.6,2025-03-17 09:05:42,Success
T01733,C0038,Purchase,23052.19,2025-03-01 11:31:26,Success
T01734,C0444,Deposit,55568.53,2024-07-12 08:04:35,Success
T01735,C0034,Deposit,19933.08,2024-12-13 08:32:55,Success
T01736,C0008,Deposit,40157.93,2024-09-16 07:04:07,Success
T01737,C0296,Deposit,54455.8,2025-04-15 16:42:53,Success
T01738,C0286,Online Fraud,71771.52,2024-06-24 19:52:29,Failed
T01739,C0018,Purchase,43200.14,2024-06-27 13:51:01,Failed
T01740,C0202,Withdrawal,88597.9,2024-06-12 08:42:38,Success
T01741,C0045,Withdrawal,82761.77,2024-07-10 08:22:03,Failed
T01742,C0413,Deposit,53895.34,2024-09-19 14:41:17,Success
T01743,C0408,Deposit,56653.85,2025-02-21 05:31:01,Success
T01744,C0430,Transfer,6915.96,2024-09-20 00:08:22,Success
T01745,C0101,Transfer,6892.08,2024-09-19 04:32:47,Success
T01746,C0371,Deposit,33769.12,2024-08-21 02:37:51,Success
T01747,C0185,Deposit,53504.98,2025-04-08 17:07:51,Success
T01748,C0091,Purchase,81766.85,2024-09-15 05:31:53,Success
T01749,C0494,Withdrawal,51634.69,2024-08-20 17:00:08,Success
T01750,C0478,Withdrawal,55909.03,2024-12-24 16:03:12,Success
T01751,C0428,Transfer,23324.27,2025-04-23 00:47:52,Success
T01752,C0125,Purchase,88744.66,2024-08-12 18:11:33,Success
T01753,C0273,Deposit,24626.99,2024-06-13 02:35:58,Success
T01754,C0499,Withdrawal,72596.17,2024-08-28 17:52:16,Success
T01755,C0206,Deposit,95754.74,2025-01-12 13:54:01,Success
T01756,C0459,Deposit,69975.8,2024-10-01 14:54:09,Success
T01757,C0441,Transfer,69941.09,2025-03-01 10:22:45,Success
T01758,C0453,Deposit,84242.0,2024-09-10 15:26:09,Success
T01759,C0386,Withdrawal,29923.9,2025-03-02 17:21:39,Success
T01760,C0430,Withdrawal,33278.99,2025-02-15 21:10:46,Success
T01761,C0401,Transfer,89231.43,2024-10-07 18:45:16,Success
T01762,C0256,Deposit,24527.83,2025-05-16 11:42:29,Success
T01763,C0040,Purchase,34442.72,2024-08-13 08:12:21,Success
T01764,C0340,Withdrawal,47970.04,2025-04-09 03:52:06,Success
T01765,C0309,Deposit,43692.0,2024-06-13 23:48:05,Failed
T01766,C0112,Purchase,95105.75,2025-03-07 17:57:05,Success
T01767,C0288,Purchase,26749.08,2024-09-11 10:39:52,Success
T01768,C0030,Online Fraud,75757.99,2024-09-20 06:06:17,Failed
T01769,C0239,Withdrawal,36479.78,2024-11-21 09:30:24,Success
T01770,C0065,Withdrawal,29938.65,2024-07-27 18:23:53,Success
T01771,C0081,Withdrawal,763.99,2024-12-16 17:12:16,Success
T01772,C0297,Online Fraud,60611.25,2024-07-20 21:10:07,Failed
T01773,C0340,Purchase,99175.46,2024-10-09 09:31:43,Success
T01774,C0354,Withdrawal,62387.39,2024-10-01 22:35:39,Success
T01775,C0243,Purchase,21365.9,2024-06-27 10:08:38,Success
T01776,C0012,Deposit,68070.99,2024-10-04 01:17:02,Success
T01777,C0465,Withdrawal,98884.51,2024-09-28 17:34:38,Success
T01778,C0127,Withdrawal,54261.86,2025-03-31 04:06:23,Success
T01779,C0231,Deposit,51172.93,2024-06-24 19:03:14,Success
T01780,C0392,Withdrawal,11692.76,2024-10-15 22:16:13,Success
T01781,C0338,Purchase,84380.59,2024-10-20 15:38:39,Failed
T01782,C0207,Transfer,52543.54,2024-07-11 23:55:06,Success
T01783,C0077,Deposit,55042.77,2024-11-08 03:59:13,Success
T01784,C0051,Online Fraud,18676.16,2024-07-23 23:20:50,Failed
T01785,C0473,Withdrawal,87066.08,2024-09-22 05:10:17,Failed
T01786,C0063,Transfer,66897.78,2025-04-17 01:16:47,Success
T01787,C0364,Deposit,50462.64,2024-06-04 16:05:06,Success
T01788,C0385,Deposit,21876.0,2025-03-25 00:31:24,Success
T01789,C0034,Deposit,22632.64,2024-11-11 19:00:37,Success
T01790,C0062,Deposit,8294.21,2024-07-25 02:12:13,Success
T01791,C0384,Purchase,28299.55,2025-02-22 18:34:19,Success
T01792,C0294,Deposit,89309.13,2024-06-22 13:59:35,Success
T01793,C0124,Withdrawal,87176.38,2025-05-08 17:39:11,Success
T01794,C0167,Deposit,45117.85,2025-04-11 04:06:45,Success
T01795,C0080,Online Fraud,82492.48,2025-02-13 22:14:02,Failed
T01796,C0184,Withdrawal,28364.18,2024-06-29 05:27:30,Success
T01797,C0066,Transfer,78742.5,2025-03-12 22:44:23,Success
T01798,C0248,Withdrawal,28198.59,2025-02-27 08:21:36,Success
T01799,C0493,Withdrawal,75005.71,2024-09-18 12:38:53,Success
T01800,C0415,Online Fraud,97252.4,2024-07-27 18:56:59,Failed
T01801,C0095,Deposit,71442.24,2025-02-12 13:34:05,Success
T01802,C0230,Deposit,5256.57,2024-12-11 03:56:08,Success
T01803,C0117,Online Fraud,98019.22,2025-04-14 06:19:24,Failed
T01804,C0405,Online Fraud,17494.95,2025-04-01 05:38:00,Failed
T01805,C0328,Withdrawal,62179.93,2025-02-05 22:17:54,Success
T01806,C0258,Purchase,23305.41,2024-06-28 23:45:13,Success
T01807,C0281,Deposit,56430.87,2024-12-26 21:39:18,Success
T01808,C0420,Purchase,56100.54,2025-04-04 14:23:34,Success
T01809,C0376,Deposit,72353.61,2024-10-26 07:30:07,Success
T01810,C0061,Transfer,29787.22,2025-05-13 16:40:13,Success
T01811,C0459,Withdrawal,68413.83,2024-11-07 03:36:06,Success
T01812,C0080,Purchase,73710.36,2025-05-07 08:21:30,Success
T01813,C0267,Purchase,51540.19,2025-04-26 21:03:55,Success
T01814,C0139,Withdrawal,21516.14,2025-01-23 01:31:43,Success
T01815,C0484,Deposit,74032.11,2025-02-21 21:49:57,Success
T01816,C0472,Deposit,76346.76,2024-12-19 15:48:19,Success
T01817,C0115,Transfer,11035.39,2025-01-25 21:41:43,Success
T01818,C0328,Deposit,51118.9,2024-11-09 15:46:52,Success
T01819,C0277,Deposit,3191.95,2024-12-05 16:30:09,Failed
T01820,C0464,Purchase,25100.77,2024-10-28 04:10:57,Success
T01821,C0272,Deposit,7740.91,2024-09-17 19:28:39,Success
T01822,C0090,Deposit,74327.79,2025-04-28 23:11:43,Success
T01823,C0022,Withdrawal,45669.16,2024-10-26 12:57:26,Success
T01824,C0147,Transfer,21343.61,2024-06-24 03:54:03,Success
T01825,C0058,Withdrawal,18678.8,2025-04-19 18:40:06,Success
T01826,C0267,Withdrawal,63581.12,2025-04-05 00:53:44,Success
T01827,C0006,Transfer,59158.72,2025-05-03 14:14:52,Success
T01828,C0500,Deposit,32115.31,2025-02-27 03:19:24,Success
T01829,C0407,Deposit,5863.15,2024-06-07 16:32:45,Success
T01830,C0443,Deposit,30304.49,2024-06-23 20:20:21,Success
T01831,C0252,Purchase,6590.95,2025-03-14 05:42:32,Success
T01832,C0218,Deposit,73573.03,2025-01-10 16:06:18,Success
T01833,C0469,Deposit,68287.13,2024-10-27 06:39:54,Success
T01834,C0182,Deposit,21864.1,2024-10-16 15:52:27,Success
T01835,C0493,Deposit,45429.85,2024-10-03 21:41:20,Success
T01836,C0309,Withdrawal,23550.86,2024-08-14 05:04:32,Success
T01837,C0255,Deposit,38114.52,2025-05-13 09:39:55,Success
